1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
61	-0.304346	0.000000	9.118739	0.012678	1.3
62	-0.297173	0.000000	9.118739	0.014178	1.2
63	-0.339943	0.000000	9.118739	0.017435	1.2
64	-0.326789	0.000000	9.118739	0.012804	1.2
65	-0.298220	0.000000	9.118739	0.012065	1.2
66	-0.307051	0.000000	9.118739	0.012863	1.2
67	-0.322180	0.000000	9.118739	0.017681	1.2
68	-0.319923	0.000000	9.118739	0.014165	1.2
69	-0.339796	0.000000	9.118739	0.014388	1.2
70	-0.307783	0.000000	9.118739	0.014897	1.2
71	-0.340327	0.000000	9.118739	0.007591	1.2
72	-0.335867	0.000000	9.118739	0.012486	1.2
73	-0.309274	0.000000	9.118739	0.008485	1.2
74	-0.333063	0.000000	9.118739	0.011345	1.2
75	-0.335024	0.000000	9.118739	0.012609	1.3
76	-0.310001	0.000000	9.118739	0.010791	1.3
77	-0.340452	0.000000	9.118739	0.015268	1.3
78	-0.324640	0.000000	9.118739	0.014674	1.2
79	-0.346848	0.000000	9.118739	0.012099	1.2
80	-0.333828	0.000000	9.118739	0.011165	1.2
81	-0.342269	0.000000	9.118739	0.014323	1.2
82	-0.342101	0.000000	9.118739	0.012597	1.3
83	-0.330114	0.000000	9.118739	0.017894	1.2
84	-0.338250	0.000000	9.118739	0.016081	1.4
85	-0.332850	0.000000	9.118739	0.010930	1.3
86	-0.351016	0.000000	9.118739	0.011642	1.2
87	-0.340580	0.000000	9.118739	0.011784	1.2
88	-0.339705	0.000000	9.118739	0.012912	1.2
89	-0.354684	0.000000	9.118739	0.013453	1.2
90	-0.375541	0.000000	9.118739	0.012291	1.2
91	-0.353965	0.000000	9.118739	0.011582	1.3
92	-0.334606	0.000000	9.118739	0.012253	1.3
93	-0.330365	0.000000	9.118739	0.014494	1.3
94	-0.367425	0.000000	9.118739	0.012525	1.2
95	-0.345737	0.000000	9.118739	0.013040	1.3
96	-0.324984	0.000000	9.118739	0.009571	1.3
97	-0.369510	0.000000	9.118739	0.009255	1.2
98	-0.369265	0.000000	9.118739	0.011440	1.2
99	-0.365109	0.000000	9.118739	0.013922	1.2
100	-0.334493	0.000000	9.118739	0.012045	1.2
101	-0.343727	0.000000	9.118739	0.011392	1.3
102	-0.355230	0.000000	9.118739	0.010940	1.3
103	-0.343897	0.000000	9.118739	0.010290	1.3
104	-0.358110	0.000000	9.118739	0.011602	1.2
105	-0.342641	0.000000	9.118739	0.012205	1.4
106	-0.360541	0.000000	9.118739	0.012412	1.3
107	-0.370175	0.000000	9.118739	0.016843	1.1
108	-0.395461	0.000000	9.118739	0.014632	1.3
109	-0.369616	0.000000	9.118739	0.007076	1.3
110	-0.369252	0.000000	9.118739	0.014640	1.2
111	-0.414154	0.000000	9.118739	0.011217	1.6
112	-0.385930	0.000000	9.118739	0.009301	1.5
113	-0.389552	0.000000	9.118739	0.013695	1.5
114	-0.376092	0.000000	9.118739	0.013547	1.3
115	-0.381189	0.000000	9.118739	0.006489	1.3
116	-0.370695	0.000000	9.118739	0.012315	1.2
117	-0.381831	0.000000	9.118739	0.010430	1.3
118	-0.394171	0.000000	9.118739	0.011844	1.3
119	-0.388494	0.000000	9.118739	0.012291	1.4
120	-0.403436	0.000000	9.118739	0.008026	1.4
121	-0.386267	0.000000	9.118739	0.018468	1.2
122	-0.368636	0.000000	9.118739	0.014555	1.3
123	-0.398852	0.000000	9.118739	0.019048	1.3
124	-0.354121	0.000000	9.118739	0.009459	1.2
125	-0.381086	0.000000	9.118739	0.010218	1.2
126	-0.381664	0.000000	9.118739	0.008888	1.2
127	-0.376577	0.000000	9.118739	0.013798	1.2
128	-0.422144	0.000000	9.118739	0.011250	1.3
129	-0.369771	0.000000	9.118739	0.012216	1.2
130	-0.410482	0.000000	9.118739	0.010369	1.2
131	-0.397176	0.000000	9.118739	0.015279	1.2
132	-0.376722	0.000000	9.118739	0.009474	1.3
133	-0.387545	0.000000	9.118739	0.017771	1.5
134	-0.384330	0.000000	9.118739	0.012334	1.9
135	-0.412435	0.000000	9.118739	0.011490	1.4
136	-0.382779	0.000000	9.118739	0.014681	1.3
137	-0.433356	0.000000	9.118739	0.016170	1.4
138	-0.377722	0.000000	9.118739	0.008771	1.4
139	-0.368145	0.000000	9.118739	0.009061	1.4
140	-0.399225	0.000000	9.118739	0.012457	1.3
141	-0.373415	0.000000	9.118739	0.015828	1.8
142	-0.403066	0.000000	9.118739	0.012335	2.5
143	-0.380319	0.000000	9.118739	0.011608	2.1
144	-0.392278	0.000000	9.118739	0.012642	2.0
145	-0.394874	0.999203	8.704566	0.012595	1.6
146	-0.411581	1.998097	8.326494	0.011773	1.9
147	-0.420378	1.550257	8.491856	0.007791	1.8
148	-0.396851	1.103431	8.663520	0.013775	2.0
149	-0.407378	2.048088	8.308434	0.009383	2.1
150	-0.404345	1.600247	8.473072	0.010439	2.4
151	-0.403631	2.568347	8.125030	0.013357	2.0
152	-0.363252	2.121952	8.281893	0.013093	1.8
153	-0.390506	1.674116	8.445468	0.013560	1.8
154	-0.401508	1.226275	8.615637	0.009002	2.3
155	-0.401835	0.778435	8.792805	0.010443	2.0
156	-0.406349	0.330595	8.977411	0.009018	2.3
157	-0.416948	0.000000	9.118739	0.010587	1.6
158	-0.377268	0.000000	9.118739	0.010567	1.8
159	-0.387727	0.000000	9.118739	0.010972	2.3
160	-0.412177	0.000000	9.118739	0.010277	1.7
161	-0.378032	0.000000	9.118739	0.014504	1.7
162	-0.364964	0.998824	8.704716	0.010662	1.7
163	-0.386928	0.550983	8.885605	0.007759	2.0
164	-0.401540	0.103356	9.074079	0.009492	2.3
165	-0.445720	0.000000	9.118739	0.008883	1.9
166	-0.409971	0.999995	8.704253	0.012885	1.4
167	-0.395820	1.103910	8.663332	0.008342	1.6
168	-0.410746	2.103909	8.288360	0.009263	1.7
169	-0.395874	1.656334	8.452097	0.006351	1.6
170	-0.437714	1.218814	8.618530	0.010870	1.7
171	-0.386556	1.887270	8.366814	0.011573	1.6
172	-0.374612	1.439538	8.533755	0.009248	1.8
173	-0.431513	1.853125	8.379314	0.012649	2.4
174	-0.422556	1.405285	8.546802	0.007908	1.6
175	-0.408984	1.089492	8.668987	0.012396	1.5
176	-0.392650	2.081248	8.296498	0.008031	1.5
177	-0.384608	1.633538	8.460610	0.011831	2.0
178	-0.428700	1.185697	8.631395	0.011110	1.7
179	-0.426342	0.737856	8.809218	0.009062	1.5
180	-0.394242	0.290016	8.994522	0.006873	1.7
181	-0.391777	0.000000	9.118739	0.008116	1.9
182	-0.386626	0.101514	9.074871	0.011620	2.3
183	-0.394013	1.099393	8.665103	0.009981	1.5
184	-0.406350	0.651552	8.844332	0.012300	1.5
185	-0.379223	0.204380	9.030848	0.010489	1.4
186	-0.380247	0.000000	9.118739	0.008151	1.6
187	-0.390998	0.000000	9.118739	0.005694	2.0
188	-0.411380	0.770088	8.796176	0.009796	1.4
189	-0.419330	1.306135	8.584792	0.007672	1.6
190	-0.412416	0.858691	8.760521	0.013519	1.9
191	-0.408457	1.625337	8.463676	0.008177	2.5
192	-0.413503	1.177497	8.634587	0.007865	1.3
193	-0.417978	2.174627	8.263068	0.005486	1.2
194	-0.404266	1.731919	8.423993	0.010879	1.3
195	-0.416986	1.307050	8.584440	0.010973	1.4
196	-0.400195	2.294088	8.220692	0.010762	1.4
197	-0.437562	1.846352	8.381799	0.007944	1.4
198	-0.407499	2.793702	8.048076	0.004953	1.4
199	-0.401736	3.108934	7.942845	0.012837	1.3
200	-0.400788	2.687174	8.084270	0.007869	1.3
201	-0.388728	2.792411	8.048513	0.010081	1.7
202	-0.368370	3.750498	7.736957	0.006914	1.3
203	-0.409441	3.306175	7.878390	0.006648	1.4
204	-0.401028	3.407846	7.845572	0.012103	1.3
205	-0.406224	2.960068	7.992194	0.007029	1.3
206	-0.403090	3.959813	7.672074	0.010735	1.4
207	-0.396851	3.522092	7.809021	0.008517	1.3
208	-0.408540	3.074837	7.954094	0.008732	1.3
209	-0.394196	4.046930	7.645389	0.007758	2.5
210	-0.411915	3.903823	7.689322	0.010649	1.4
211	-0.404346	4.793715	7.424038	0.008068	1.4
212	-0.410996	4.346144	7.555134	0.004758	1.7
213	-0.394740	3.921904	7.683744	0.010520	1.4
214	-0.399258	3.506857	7.813875	0.011098	1.3
215	-0.408301	4.502886	7.508700	0.009466	1.3
216	-0.424069	4.058229	7.641942	0.009726	1.4
217	-0.376529	5.031734	7.356157	0.007340	1.3
218	-0.411631	4.583925	7.484916	0.015899	1.2
219	-0.389266	4.520510	7.503515	0.009257	1.3
220	-0.412173	5.520510	7.220582	0.008597	1.3
221	-0.375717	5.084979	7.341142	0.011323	1.5
222	-0.386373	5.430781	7.245095	0.011005	1.4
223	-0.412891	4.982941	7.369971	0.009520	1.5
224	-0.398875	4.535208	7.499196	0.013353	1.3
225	-0.415804	4.977194	7.371601	0.008415	1.3
226	-0.402483	4.866521	7.403142	0.009886	1.3
227	-0.403868	4.418741	7.533557	0.009618	1.3
228	-0.419465	3.970900	7.668667	0.009744	1.4
229	-0.425966	3.542574	7.802504	0.010152	1.9
230	-0.403724	3.111960	7.941848	0.009924	1.3
231	-0.423977	2.683975	8.085362	0.009370	1.3
232	-0.407426	2.236701	8.240994	0.013887	1.3
233	-0.421994	1.788888	8.402934	0.013065	1.2
234	-0.413660	2.788624	8.049794	0.012421	1.3
235	-0.412561	3.061349	7.958553	0.009244	1.3
236	-0.410194	4.061347	7.640991	0.010544	1.5
237	-0.406810	5.053057	7.350136	0.013168	1.4
238	-0.413945	4.606042	7.478451	0.008188	1.3
239	-0.406951	4.159542	7.611169	0.005747	1.4
240	-0.418500	3.713604	7.748507	0.010139	1.6
241	-0.378792	3.294560	7.882156	0.010814	1.4
242	-0.383484	4.294518	7.570554	0.008702	1.4
243	-0.397781	4.455559	7.522660	0.005289	1.5
244	-0.401497	4.014577	7.655277	0.008842	1.3
245	-0.431255	3.576096	7.791861	0.009721	1.2
246	-0.411227	3.128465	7.936415	0.009866	1.3
247	-0.388951	4.128406	7.620600	0.007748	1.3
248	-0.428468	3.739704	7.740332	0.011722	1.5
249	-0.395080	3.292013	7.882983	0.006522	1.5
