1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
125	-0.079796	5.562769	344.078689	0.001691	4.0
126	-0.089836	5.607271	343.503198	0.002720	3.6
127	-0.242833	5.651773	342.929629	0.019785	3.1
128	-0.070409	5.696275	342.357972	0.002433	3.6
129	-0.198983	5.740777	341.788218	0.005550	3.0
130	-0.229714	5.785280	341.220357	0.008571	3.5
131	-0.136183	5.829782	340.654380	0.002860	3.6
132	-0.381774	5.874284	340.090278	0.008285	3.7
133	-0.094565	5.918786	339.528040	0.003697	4.1
134	-0.136898	5.963288	338.967659	0.004322	3.8
135	-0.071959	6.007790	338.409124	0.002552	4.8
136	-0.050926	6.052293	337.852427	0.002359	4.3
137	-0.067893	6.096795	337.297558	0.001840	3.2
138	-0.139075	6.141297	336.744509	0.010476	3.4
139	-0.101195	6.185799	336.193271	0.001925	4.3
140	-0.075324	6.230301	335.643835	0.003258	3.7
141	-0.071186	6.274803	335.096191	0.002253	3.7
142	-0.082449	6.319305	334.550331	0.002143	4.1
143	-0.061269	6.363808	334.006247	0.001501	4.3
144	-0.054959	6.408310	333.463930	0.001064	4.1
145	-0.089666	6.452812	332.923371	0.004821	3.9
146	-0.217663	6.497314	332.384562	0.008142	3.0
147	-0.097382	6.541816	331.847494	0.005051	3.7
148	-0.151341	6.586318	331.312159	0.008931	3.7
149	-0.107566	6.630820	330.778548	0.001668	5.5
150	-0.080764	6.675323	330.246654	0.003891	3.4
151	-0.188763	6.719825	329.716467	0.004236	3.5
152	-0.088182	6.764327	329.187979	0.001872	3.7
153	-0.127268	6.808829	328.661184	0.002926	3.8
154	-0.109715	6.853331	328.136071	0.002318	3.9
155	-0.220602	6.897833	327.612634	0.009771	3.6
156	-0.213262	6.942336	327.090864	0.010983	3.0
157	-0.113617	6.986838	326.570754	0.000700	4.4
158	-0.093066	7.031340	326.052295	0.003029	3.8
159	-0.068451	7.075842	325.535480	0.002072	3.9
160	-0.091627	7.120344	325.020300	0.003807	4.3
161	-0.068216	7.164846	324.506748	0.001154	3.6
162	-0.154437	7.209348	323.994817	0.003560	3.4
163	-0.076108	7.253851	323.484498	0.002311	3.2
164	-0.094309	7.298353	322.975785	0.003242	3.8
165	-0.176712	7.342855	322.468669	0.002880	3.6
166	-0.080143	7.387357	321.963143	0.002493	3.5
167	-0.114624	7.431859	321.459199	0.002985	3.7
168	-0.216879	7.476361	320.956831	0.005258	2.7
169	-0.166947	7.520863	320.456030	0.003532	3.5
170	-0.098445	7.565366	319.956790	0.002842	4.1
171	-0.144471	7.609868	319.459102	0.003947	3.0
172	-0.064882	7.654370	318.962961	0.002160	4.2
173	-0.210799	7.698872	318.468358	0.003513	3.5
174	-0.080855	7.743374	317.975287	0.001309	3.4
175	-0.077505	7.787876	317.483741	0.002449	2.9
176	-0.100505	7.832379	316.993711	0.003117	3.1
177	-0.096505	7.876881	316.505192	0.002355	3.8
178	-0.098964	7.921383	316.018177	0.003520	3.0
179	-0.081934	7.965885	315.532658	0.002196	2.7
180	-0.122411	8.010387	315.048628	0.005384	2.9
181	-0.140837	8.054889	314.566082	0.003512	2.6
182	-0.194710	8.099391	314.085011	0.004568	2.3
183	-0.371568	8.143894	313.605409	0.009955	2.1
184	-0.052855	8.188396	313.127270	0.001472	2.4
185	-0.105141	8.232898	312.650587	0.004803	2.4
186	-0.043305	8.277400	312.175353	0.001335	2.6
187	-0.115717	8.321902	311.701561	0.001850	2.2
188	-0.107817	8.366404	311.229205	0.003947	2.3
189	-0.128843	8.410907	310.758279	0.002598	2.1
190	-0.236339	8.455409	310.288775	0.010068	2.2
191	-0.071476	8.499911	309.820689	0.003024	2.7
192	-0.142891	8.544413	309.354012	0.009416	2.3
193	-0.099848	8.588915	308.888739	0.002608	2.2
194	-0.076647	8.633417	308.424864	0.002518	2.6
195	-0.062158	8.677919	307.962380	0.000845	2.6
196	-0.101461	8.722422	307.501280	0.001720	2.3
197	-0.179130	8.766924	307.041560	0.004521	2.1
198	-0.102938	8.811426	306.583212	0.002303	2.6
199	-0.235115	8.855928	306.126230	0.006902	2.0
